sample_id,class,1797.53,1793.67,1789.81,1785.96,1782.1,1778.24,1774.38,1770.53,1766.67,1762.81,1758.96,1755.1,1751.24,1747.38,1743.53,1739.67,1735.81,1731.95,1728.1,1724.24,1720.38,1716.52,1712.67,1708.81,1704.95,1701.09,1697.24,1693.38,1689.52,1685.67,1681.81,1677.95,1674.09,1670.24,1666.38,1662.52,1658.66,1654.81,1650.95,1647.09,1643.23,1639.38,1635.52,1631.66,1627.8,1623.95,1620.09,1616.23,1612.38,1608.52,1604.66,1600.8,1596.95,1593.09,1589.23,1585.37,1581.52,1577.66,1573.8,1569.94,1566.09,1562.23,1558.37,1554.52,1550.66,1546.8,1542.94,1539.09,1535.23,1531.37,1527.51,1523.66,1519.8,1515.94,1512.08,1508.23,1504.37,1500.51,1496.65,1492.8,1488.94,1485.08,1481.23,1477.37,1473.51,1469.65,1465.8,1461.94,1458.08,1454.22,1450.37,1446.51,1442.65,1438.79,1434.94,1431.08,1427.22,1423.37,1419.51,1415.65,1411.79,1407.94,1404.08,1400.22,1396.36,1392.51,1388.65,1384.79,1380.93,1377.08,1373.22,1369.36,1365.5,1361.65,1357.79,1353.93,1350.08,1346.22,1342.36,1338.5,1334.65,1330.79,1326.93,1323.07,1319.22,1315.36,1311.5,1307.64,1303.79,1299.93,1296.07,1292.21,1288.36,1284.5,1280.64,1276.79,1272.93,1269.07,1265.21,1261.36,1257.5,1253.64,1249.78,1245.93,1242.07,1238.21,1234.35,1230.5,1226.64,1222.78,1218.93,1215.07,1211.21,1207.35,1203.5,1199.64,1195.78,1191.92,1188.07,1184.21,1180.35,1176.49,1172.64,1168.78,1164.92,1161.06,1157.21,1153.35,1149.49,1145.64,1141.78,1137.92,1134.06,1130.21,1126.35,1122.49,1118.63,1114.78,1110.92,1107.06,1103.2,1099.35,1095.49,1091.63,1087.77,1083.92,1080.06,1076.2,1072.35,1068.49,1064.63,1060.77,1056.92,1053.06,1049.2,1045.34,1041.49,1037.63,1033.77,1029.91,1026.06,1022.2,1018.34,1014.49,1010.63,1006.77,1002.91,999.056,995.198,991.341,987.484,983.626,979.769,975.912,972.054,968.197,964.339,960.482,956.625,952.767,948.91,945.053,941.195,937.338,933.481,929.623,925.766,921.908,918.051,914.194,910.336,906.479,902.622,898.764,patient_id
plasma_EC163,0,0.0180923,0.0181606,0.0183132,0.0184247,0.0184872,0.0186287,0.0188037,0.0190761,0.0193899,0.0197106,0.0202266,0.0209571,0.0219325,0.0228966,0.0234446,0.0235414,0.0234429,0.0234338,0.0235202,0.0237155,0.0242577,0.0257441,0.0278493,0.030336,0.0342431,0.0414283,0.0525413,0.0626162,0.0706903,0.0805879,0.0922076,0.101471,0.110626,0.122055,0.134035,0.145276,0.155288,0.165603,0.176774,0.18391,0.186502,0.186628,0.184181,0.178614,0.170228,0.159332,0.147586,0.136329,0.126897,0.119913,0.115106,0.112516,0.111606,0.111652,0.11214,0.112872,0.113812,0.115424,0.117885,0.120741,0.123614,0.127461,0.135553,0.145309,0.151956,0.157114,0.162091,0.165895,0.165989,0.163505,0.159657,0.154735,0.148953,0.142621,0.135078,0.123586,0.11098,0.10175,0.0932565,0.0846515,0.0768179,0.0711036,0.0682315,0.0676586,0.0695163,0.0722867,0.0741692,0.0757588,0.0781177,0.0803967,0.0811787,0.0811002,0.0805791,0.0793511,0.0773505,0.0755534,0.0749751,0.0760577,0.0791112,0.0831855,0.0869598,0.0904312,0.0932087,0.0944201,0.0936492,0.0911419,0.0873535,0.0826966,0.077983,0.0737076,0.0701329,0.0673903,0.0650578,0.0630426,0.0617838,0.0613217,0.061472,0.0620789,0.0628611,0.0634842,0.0637943,0.0641084,0.0647702,0.0656657,0.0663969,0.0666468,0.0663204,0.0655406,0.0645829,0.0636917,0.0630231,0.0626798,0.0625965,0.0625307,0.0623016,0.0620083,0.0619209,0.062187,0.0627133,0.0633366,0.0639951,0.0646787,0.0653145,0.0657258,0.0657106,0.0651217,0.0638755,0.0619609,0.0594852,0.0566913,0.053873,0.0513274,0.0492685,0.0476601,0.0463048,0.0451317,0.0441726,0.043418,0.0428779,0.0426697,0.0429982,0.0438269,0.0446911,0.0451369,0.0451219,0.044847,0.0444507,0.0439776,0.0434453,0.042937,0.0426736,0.0429014,0.0436775,0.0447614,0.0457718,0.0464435,0.046749,0.046753,0.0464857,0.0460785,0.0457219,0.0455162,0.0455348,0.0458828,0.0465655,0.04732,0.0477381,0.0476135,0.0470577,0.0462894,0.0454596,0.0446701,0.0440052,0.0434627,0.0429551,0.0424388,0.041902,0.0413205,0.0406014,0.0395663,0.03817,0.0366131,0.0351752,0.0339564,0.0328492,0.0318001,0.0308703,0.0301252,0.0296794,0.0295415,0.0293867,0.0289142,0.0282115,0.027533,0.0270128,0.0266243,0.0262523,0.0258151,0.0253858,0.0251057,0.025035,0.0251945,0.0255924,0.0261514,0.0266628,0.0269143,0.0268265,0.0264256,0.0258434,0.0252897,0.024919,0.0247638,0.024766,0.0248013,plasma_EC163
plasma_EC163,0,0.0174548,0.0174612,0.0174817,0.017547,0.0176255,0.0178071,0.0180278,0.0182403,0.0184558,0.0187911,0.019364,0.0200838,0.0209522,0.0217517,0.0222068,0.0223632,0.022419,0.0224876,0.0225242,0.0226821,0.0232476,0.0246917,0.026662,0.0290457,0.0328698,0.0397753,0.0500915,0.0593113,0.0668378,0.0761375,0.0869239,0.0955151,0.104024,0.11455,0.125585,0.136114,0.145723,0.155618,0.165864,0.172119,0.174473,0.174712,0.17244,0.167308,0.159785,0.149988,0.139335,0.129055,0.120397,0.113995,0.109576,0.107177,0.106351,0.106379,0.106726,0.107288,0.10807,0.109379,0.111375,0.113825,0.116477,0.120107,0.127531,0.136511,0.142887,0.147979,0.152686,0.15592,0.155751,0.153378,0.149803,0.145233,0.139824,0.133955,0.127002,0.116134,0.104004,0.0951781,0.087158,0.0791125,0.0718595,0.0665823,0.0639701,0.0635125,0.0652836,0.067898,0.0697425,0.0713746,0.073723,0.075921,0.0767157,0.0767476,0.0763519,0.0752731,0.0735093,0.0719934,0.0716515,0.0728995,0.0760374,0.0800904,0.083695,0.0868097,0.0891033,0.0898061,0.0885737,0.0857973,0.0819529,0.0773731,0.0728249,0.0687259,0.0652899,0.0626959,0.060541,0.0586832,0.0575319,0.0571317,0.0573222,0.0579789,0.0587969,0.0594094,0.0597092,0.0600414,0.0606923,0.0614964,0.0620847,0.0622244,0.06186,0.0611011,0.0602252,0.0594676,0.0589449,0.0587122,0.0586525,0.0585424,0.0583012,0.0580557,0.0580083,0.0582719,0.0587917,0.0594399,0.0601171,0.0607635,0.0613308,0.0616966,0.0616935,0.0611829,0.0600386,0.0582067,0.0558292,0.053167,0.0504556,0.0479756,0.0459759,0.0444547,0.0432343,0.0422013,0.0413434,0.0406471,0.0401402,0.0399782,0.0403371,0.0411314,0.0419361,0.0423478,0.0423362,0.0420928,0.0417442,0.0413289,0.040839,0.0403733,0.040204,0.0405291,0.0413148,0.0423357,0.0432937,0.0439468,0.0442251,0.0441988,0.0439233,0.0434863,0.0430615,0.0428179,0.0428477,0.0431695,0.0437446,0.0444041,0.0448193,0.0447156,0.0441411,0.0433694,0.0426015,0.0418859,0.0412393,0.0407042,0.0402209,0.039684,0.0391171,0.038574,0.037931,0.0369547,0.0356082,0.0341243,0.0327892,0.0316988,0.0307211,0.0297597,0.0288799,0.0281738,0.0277506,0.0276201,0.0274747,0.0269968,0.026265,0.0255498,0.0249974,0.0246034,0.0242499,0.0238345,0.0234149,0.0231235,0.0230422,0.0232017,0.0235895,0.0241111,0.0245754,0.0248163,0.0247499,0.024359,0.0237623,0.0231912,0.0228339,0.0226936,0.0226387,0.0225771,plasma_EC163
plasma_EC163,0,0.0160322,0.0159914,0.0159671,0.0160364,0.016162,0.0163351,0.0164855,0.0166904,0.0169834,0.0174014,0.0180417,0.0188309,0.0197976,0.020687,0.0210665,0.0209504,0.0206545,0.0204972,0.0204973,0.0206139,0.021014,0.0221558,0.0237541,0.0256713,0.0287899,0.0345095,0.0431872,0.0510082,0.0573347,0.0651183,0.074232,0.0815129,0.088696,0.0976132,0.107007,0.115894,0.123813,0.131826,0.140133,0.145111,0.146795,0.146642,0.144194,0.139284,0.132525,0.124037,0.115051,0.10661,0.0996761,0.0947012,0.0914411,0.0898393,0.0894439,0.0896878,0.0901754,0.0907805,0.0914751,0.0925666,0.0942158,0.0961778,0.0982143,0.101057,0.10719,0.114664,0.119853,0.123925,0.12775,0.130457,0.130276,0.128188,0.125083,0.121117,0.116407,0.111304,0.105367,0.0963827,0.0864857,0.0792572,0.0726559,0.0659851,0.0599286,0.0555395,0.0533774,0.0530199,0.0545967,0.0568913,0.0584441,0.0597514,0.061657,0.0634507,0.0640467,0.063994,0.0636109,0.0626859,0.0612075,0.0599302,0.0595916,0.0605449,0.0631038,0.0664884,0.0695272,0.0722022,0.0742708,0.0750897,0.0743226,0.0721864,0.0690624,0.0652859,0.0615349,0.0581842,0.055372,0.0531795,0.0513216,0.049768,0.0488362,0.0485135,0.0486937,0.0492976,0.0500421,0.0505716,0.0507887,0.051031,0.0515734,0.0522857,0.052841,0.0529957,0.0526909,0.0520323,0.0512523,0.050575,0.0501139,0.0499011,0.04985,0.0497955,0.0496412,0.049443,0.0493806,0.0495894,0.0500165,0.0505366,0.0510803,0.0516045,0.0520629,0.0523443,0.0522804,0.0517555,0.0507195,0.0491573,0.0471604,0.0449448,0.0427254,0.0406925,0.0390231,0.037754,0.0367521,0.0358958,0.0351598,0.0345769,0.0342152,0.0341416,0.0344437,0.0350998,0.0357955,0.0361653,0.0361533,0.0359164,0.0355819,0.0352188,0.0348079,0.034376,0.0341635,0.0343849,0.035025,0.0358983,0.0367373,0.0373242,0.0375854,0.0375498,0.0373017,0.0369624,0.0366357,0.0364074,0.0363594,0.0365497,0.0369855,0.0375298,0.0378664,0.0377261,0.0371602,0.0364442,0.0357638,0.035146,0.034612,0.0341813,0.0337623,0.0332871,0.0328338,0.0324348,0.0319092,0.0310537,0.0298821,0.028587,0.0274148,0.026477,0.0256497,0.0248299,0.0240971,0.0235525,0.0232573,0.0231722,0.0230286,0.0225959,0.0219838,0.0214258,0.0210144,0.0207199,0.0204412,0.0200963,0.0197461,0.0195185,0.0194782,0.0196307,0.0199708,0.0204337,0.0208456,0.0210752,0.0210657,0.0207667,0.0202617,0.0197668,0.0194391,0.0192875,0.0192358,0.0192063,plasma_EC163
plasma_EC163,0,0.0166226,0.0165107,0.0164525,0.0164672,0.0165165,0.0166575,0.0168845,0.0171839,0.01743,0.0176942,0.0182135,0.0190076,0.0200357,0.0209472,0.0213461,0.0212881,0.0209749,0.0206039,0.0203467,0.0203224,0.0206304,0.0215563,0.0229111,0.0246364,0.0274263,0.0324421,0.03994,0.0466313,0.0520245,0.0585732,0.0661592,0.0722932,0.0784175,0.0859732,0.0938429,0.101242,0.107882,0.11454,0.121299,0.125451,0.127055,0.127146,0.125311,0.121479,0.116125,0.109232,0.101835,0.094888,0.0891919,0.0850212,0.0820964,0.0804776,0.0799259,0.0799971,0.080341,0.0808317,0.0814131,0.0822785,0.0835259,0.0850376,0.0867447,0.0891581,0.0940249,0.099926,0.104285,0.107925,0.111365,0.113774,0.113859,0.112522,0.110441,0.107695,0.104361,0.100734,0.096326,0.0890076,0.0805123,0.0741745,0.0682984,0.0622941,0.0567702,0.0526851,0.0506513,0.0502771,0.0515669,0.0534804,0.0548079,0.0559414,0.0575375,0.0589538,0.0593188,0.0591581,0.0588029,0.0580323,0.0566796,0.0553799,0.0549004,0.0555627,0.0575551,0.060259,0.0627987,0.0651278,0.0669775,0.0678007,0.0673323,0.0657227,0.0632568,0.0601983,0.0570856,0.0542059,0.0516832,0.0496979,0.0480779,0.0467091,0.0458012,0.0454054,0.0454645,0.0459045,0.0464955,0.0469279,0.0471123,0.0473398,0.0478016,0.0483711,0.0488442,0.0490565,0.0488935,0.0483976,0.0477875,0.0472566,0.0468805,0.046682,0.0465963,0.0465031,0.0463365,0.0461584,0.04614,0.0463725,0.0467858,0.0472922,0.0478294,0.0483577,0.0488489,0.0491773,0.0491684,0.0487437,0.0478854,0.0465648,0.0448411,0.0428967,0.04091,0.0390658,0.0375501,0.036392,0.0354398,0.0345854,0.0338771,0.0333867,0.0331267,0.0330987,0.0333584,0.0338835,0.0344361,0.0347504,0.0347636,0.0345528,0.034221,0.0338746,0.0335077,0.0331024,0.0328549,0.0329893,0.0335178,0.0342638,0.0349731,0.0354622,0.0356893,0.0356702,0.0354488,0.0351457,0.034868,0.0346665,0.0346321,0.0348403,0.0352367,0.0356706,0.0359165,0.0357544,0.0352384,0.0346497,0.0341163,0.0335905,0.0330939,0.0326837,0.0323161,0.0319273,0.0315267,0.0311465,0.0306749,0.0299043,0.0288372,0.0276868,0.0266521,0.0258067,0.0250617,0.0243085,0.0235883,0.0230073,0.0226593,0.0225667,0.0225028,0.0221764,0.0216159,0.0210683,0.0206801,0.0204241,0.0201655,0.0198053,0.0194211,0.0191645,0.0190961,0.0192027,0.0194635,0.0198206,0.0201422,0.0203237,0.0203081,0.020053,0.0196265,0.0192014,0.0189083,0.0187581,0.0186932,0.0186414,plasma_EC163
plasma_EC163,0,0.0154105,0.0153884,0.0154206,0.0155193,0.015646,0.0158156,0.0159871,0.0161856,0.0164199,0.0167991,0.017456,0.0183074,0.0193185,0.0201609,0.0203937,0.0201404,0.0197536,0.0194226,0.0191568,0.0190472,0.0192754,0.0200674,0.0211045,0.0223895,0.024604,0.0287102,0.0348138,0.0401994,0.0446113,0.0501792,0.0566676,0.0617506,0.0667449,0.0730301,0.0796773,0.0858844,0.0912975,0.0966195,0.102053,0.105312,0.106364,0.106155,0.104386,0.100925,0.0961925,0.0902697,0.0839979,0.0781006,0.0732617,0.0697923,0.0674878,0.0663077,0.065964,0.0660629,0.0663408,0.0667676,0.06735,0.068242,0.0694794,0.0709098,0.0724176,0.074501,0.0788316,0.0840622,0.0877613,0.0907474,0.0936073,0.0956287,0.0955419,0.094145,0.0921222,0.0895877,0.086475,0.0829539,0.078883,0.0727254,0.0658115,0.0606622,0.0559,0.0510435,0.0465901,0.0433154,0.0417035,0.041491,0.0427011,0.0443725,0.0454899,0.0464451,0.0477941,0.0489537,0.0492322,0.0491097,0.0488277,0.0482002,0.047113,0.0460596,0.0456681,0.0462441,0.0479255,0.0501193,0.0521355,0.0540215,0.0555637,0.0562775,0.0559023,0.0545418,0.0524358,0.0498131,0.0471904,0.0448655,0.0428738,0.0412543,0.0398784,0.0387266,0.0380003,0.0377231,0.0378121,0.0381762,0.038652,0.0390368,0.0392219,0.0393912,0.0397591,0.0402711,0.0406921,0.040833,0.0406476,0.0402131,0.0396939,0.0392192,0.038845,0.0386338,0.038587,0.0385737,0.0384598,0.0383021,0.0382712,0.038421,0.0386942,0.03905,0.0394612,0.0398824,0.0402501,0.0404635,0.0404194,0.0400556,0.0393313,0.0382377,0.0368308,0.0352355,0.0336248,0.0321736,0.0309831,0.0300299,0.0292322,0.0285857,0.0280995,0.0277213,0.0274603,0.0274171,0.0277039,0.028265,0.0288066,0.0290797,0.0290707,0.0288682,0.0285597,0.0282406,0.0279404,0.0276296,0.0274009,0.0274535,0.0278609,0.0284829,0.0290825,0.0294765,0.0296284,0.0296004,0.0294477,0.0292208,0.0289928,0.0288555,0.028895,0.0291334,0.0294887,0.0298127,0.0299664,0.0298514,0.0294802,0.0290177,0.0285926,0.0281662,0.0277187,0.0273199,0.0269728,0.026628,0.026285,0.0259544,0.0255348,0.0248711,0.0239709,0.0229975,0.0221171,0.0214027,0.0207969,0.0202258,0.0197112,0.0193001,0.0190239,0.0188737,0.0187127,0.0184095,0.0180092,0.0176235,0.0173078,0.0170661,0.0168472,0.0165907,0.0163336,0.0161578,0.0161014,0.0161909,0.0164362,0.0167668,0.0170431,0.0171933,0.0172014,0.0170077,0.0166322,0.0162502,0.0160178,0.0159229,0.01588,0.0158476,plasma_EC163
plasma_EC165,0,0.0177555,0.0178419,0.017964,0.0180907,0.0182055,0.0183699,0.0186046,0.0188668,0.0190279,0.0191871,0.0194497,0.0197387,0.0201524,0.0206552,0.0211661,0.0216776,0.0221605,0.0225045,0.0226893,0.0229822,0.0236611,0.0252666,0.0275138,0.0302153,0.0344379,0.0419716,0.0531488,0.0629791,0.070785,0.0803525,0.0915242,0.100442,0.109214,0.119924,0.131034,0.141712,0.151702,0.162332,0.17356,0.180411,0.182974,0.183378,0.181323,0.176333,0.168776,0.158786,0.147889,0.137386,0.12845,0.121671,0.116779,0.113824,0.112423,0.112034,0.112203,0.112724,0.113508,0.114816,0.116773,0.119223,0.121994,0.125875,0.133656,0.142831,0.149221,0.154357,0.159242,0.16273,0.162808,0.160793,0.157687,0.15365,0.148861,0.143529,0.13676,0.125369,0.11218,0.102416,0.0935197,0.0846049,0.0765537,0.0706982,0.0678449,0.0673919,0.0692809,0.0719752,0.0738665,0.075572,0.078038,0.0803533,0.0811666,0.0811335,0.0806505,0.079423,0.0773868,0.0756264,0.0751856,0.0764215,0.0795949,0.0837417,0.0874985,0.0908249,0.0933578,0.0942403,0.0930738,0.0902865,0.0864014,0.0817329,0.0770381,0.0727606,0.0691315,0.0663452,0.0640124,0.0620082,0.0607806,0.0603874,0.0606461,0.0613966,0.0623013,0.0629719,0.0632973,0.0636388,0.0643119,0.0651888,0.0658844,0.0660954,0.0657772,0.0650967,0.0642871,0.0635361,0.0630048,0.0627833,0.0627456,0.0626289,0.0623285,0.0620546,0.0620862,0.062501,0.0631945,0.0640343,0.0649239,0.065762,0.0664569,0.0668996,0.0669401,0.0664296,0.0652457,0.0633082,0.0606822,0.0576626,0.0546173,0.0518729,0.0496516,0.0479122,0.0464455,0.0451724,0.0441507,0.043386,0.042847,0.0426133,0.0428752,0.0436265,0.0444526,0.0448796,0.0448348,0.0445387,0.0441195,0.0435947,0.0430156,0.0425034,0.0422773,0.0425596,0.0433665,0.0444297,0.0453894,0.0460569,0.046413,0.0464339,0.0461547,0.0457489,0.0453326,0.0449715,0.0448419,0.0451174,0.045777,0.0465147,0.0469043,0.0467316,0.0460674,0.0451303,0.0441793,0.0433824,0.0427642,0.042276,0.0418022,0.0412053,0.0404965,0.0398414,0.0392023,0.0382882,0.036994,0.0354893,0.0340123,0.032728,0.0316101,0.0305634,0.0296087,0.0288761,0.0284977,0.0284021,0.0282411,0.0277105,0.0268944,0.0261327,0.025612,0.0252544,0.0249044,0.024484,0.0240685,0.0238219,0.0238347,0.0240899,0.0245382,0.0250986,0.0255876,0.0258029,0.0256695,0.02523,0.0245981,0.0239582,0.0235175,0.0233595,0.023356,0.0233248,plasma_EC165
plasma_EC165,0,0.0208599,0.0209569,0.0210201,0.0210639,0.0211408,0.021358,0.0217134,0.0220328,0.0221267,0.0222314,0.0225388,0.0229243,0.0235329,0.0243328,0.0250128,0.0254988,0.0259191,0.0262747,0.0265219,0.0269419,0.0278571,0.029842,0.0325143,0.0357199,0.040752,0.0497555,0.063259,0.0753379,0.0850208,0.096684,0.110053,0.120746,0.131432,0.144627,0.158503,0.172014,0.184751,0.19827,0.21248,0.221278,0.224857,0.225803,0.22376,0.218273,0.209757,0.198244,0.185527,0.173177,0.162603,0.154476,0.148387,0.144484,0.142443,0.141638,0.141585,0.14209,0.142919,0.144174,0.146079,0.148724,0.151975,0.156671,0.166011,0.177105,0.18511,0.191746,0.198057,0.202596,0.203014,0.200907,0.197547,0.193316,0.188572,0.183315,0.176065,0.162625,0.146375,0.134128,0.122856,0.111439,0.100977,0.0932323,0.0893294,0.0884625,0.0904988,0.0936463,0.0959371,0.0980349,0.100982,0.103641,0.104525,0.104465,0.10389,0.102405,0.0998449,0.0974909,0.0967226,0.0981035,0.101987,0.107169,0.111937,0.116182,0.119499,0.120926,0.119903,0.11683,0.112352,0.106815,0.101057,0.0956438,0.0909558,0.0873265,0.0842822,0.0816038,0.0798441,0.0791284,0.0792745,0.080112,0.0812099,0.0820706,0.0825424,0.0830278,0.0838851,0.08499,0.0859153,0.0862773,0.0859937,0.0852714,0.0843894,0.0835286,0.0828534,0.0825092,0.082404,0.0822403,0.0818561,0.0814732,0.081455,0.0819696,0.082945,0.0841863,0.0854814,0.0866451,0.0875592,0.088123,0.0882035,0.0876106,0.0861313,0.0836684,0.0803701,0.0766161,0.0728145,0.0693335,0.0664412,0.064127,0.0621874,0.0605088,0.0591283,0.0580867,0.0573776,0.0570627,0.0573632,0.0582887,0.0592914,0.0597833,0.0597157,0.0593411,0.0587977,0.0581165,0.0573463,0.0566365,0.0562736,0.0565401,0.0575026,0.0588607,0.0601344,0.0610407,0.0615071,0.0615152,0.061168,0.0606624,0.0600764,0.0595045,0.0592544,0.0595918,0.0604499,0.0614165,0.0619829,0.0618528,0.0610509,0.0598518,0.0586423,0.0576971,0.0569957,0.0563558,0.055664,0.0548935,0.0540573,0.0532566,0.0524467,0.0512857,0.0496157,0.0476858,0.045832,0.0442313,0.0428185,0.0414456,0.0401391,0.039116,0.038573,0.0384449,0.0383085,0.0377007,0.0366412,0.0355665,0.0347876,0.0342704,0.033788,0.0331908,0.0325928,0.0322162,0.0321533,0.0324056,0.0329504,0.0336644,0.0342879,0.0345661,0.034408,0.0338581,0.0330411,0.0322029,0.0315938,0.0312642,0.0311063,0.031003,plasma_EC165
plasma_EC165,0,0.0163079,0.0163726,0.0163576,0.0163908,0.0165396,0.0167351,0.0169747,0.017221,0.017284,0.0173046,0.0174401,0.01763,0.0179803,0.0184357,0.0188303,0.0192081,0.0196275,0.0199098,0.0199635,0.0201141,0.0206776,0.021937,0.0234344,0.0251543,0.0280582,0.0334665,0.0414369,0.0483542,0.0539196,0.0608262,0.068773,0.0750168,0.0812165,0.0888602,0.0967475,0.104259,0.111253,0.118644,0.126297,0.130748,0.132249,0.132301,0.13059,0.126868,0.12153,0.114604,0.107023,0.0996541,0.0934129,0.0887697,0.0854998,0.083613,0.0828269,0.0826902,0.0828286,0.0831506,0.0836821,0.0846027,0.0859761,0.0877343,0.089758,0.0926171,0.0983401,0.104987,0.109556,0.113246,0.116705,0.118944,0.118654,0.116945,0.114531,0.111376,0.107421,0.103075,0.0979669,0.0898206,0.0805047,0.0736733,0.0675538,0.0614481,0.0558899,0.0518121,0.049853,0.0496501,0.051114,0.0530362,0.0543428,0.0555899,0.0574379,0.0591219,0.0597064,0.05973,0.0594464,0.0586595,0.0573484,0.0562221,0.05603,0.0570757,0.0595168,0.0625801,0.0652752,0.0675944,0.0692722,0.0697051,0.0686153,0.0663589,0.0633736,0.0599049,0.0565108,0.0534905,0.0509424,0.048972,0.0473424,0.045979,0.0451594,0.044897,0.0450825,0.0456454,0.0463524,0.0468865,0.047137,0.0473816,0.0478757,0.0485239,0.0490144,0.0491167,0.0488438,0.0483325,0.0477225,0.0471493,0.0467461,0.0465792,0.0465535,0.0464772,0.0462793,0.0461153,0.0461481,0.0463925,0.0468149,0.0473626,0.0479422,0.0484706,0.0488991,0.0491574,0.0491367,0.0487311,0.0478648,0.0464736,0.044576,0.0423897,0.0402117,0.0382713,0.0367043,0.0354906,0.0344843,0.0336014,0.0328674,0.0323017,0.0319246,0.0318216,0.0320975,0.0326995,0.0333215,0.0336405,0.0336126,0.0334025,0.0330994,0.0327087,0.032303,0.0319913,0.0318887,0.0321205,0.0327263,0.0335361,0.0342445,0.0346959,0.0349279,0.0349537,0.0347778,0.0344871,0.0341465,0.033842,0.0337683,0.0340398,0.0345492,0.0350394,0.035255,0.0350893,0.0345968,0.0339128,0.0332095,0.0326343,0.0322076,0.0318241,0.031387,0.0308841,0.0303585,0.0298813,0.0294055,0.0287184,0.027717,0.026546,0.0254514,0.0245598,0.0238102,0.0231262,0.0225115,0.0220387,0.0218088,0.0217663,0.0216395,0.0212222,0.02062,0.0200807,0.0196971,0.0194131,0.019152,0.0188568,0.0185576,0.0183751,0.0183857,0.0185767,0.0189224,0.0193587,0.0197293,0.0198846,0.019771,0.0194223,0.0189432,0.018486,0.0181869,0.0180777,0.0180771,0.0180933,plasma_EC165
plasma_EC165,0,0.0231513,0.0232239,0.0232318,0.0231895,0.0231752,0.023265,0.0234803,0.0236588,0.0236521,0.0236884,0.0238377,0.0239823,0.0242562,0.0246014,0.024863,0.0251509,0.0254832,0.0256285,0.0255806,0.0256734,0.0261919,0.0273497,0.0286564,0.030146,0.0326961,0.0373453,0.0439354,0.0494725,0.0539687,0.0597097,0.0662373,0.0712659,0.0763048,0.0825247,0.0888906,0.094919,0.100525,0.106491,0.112709,0.116375,0.11772,0.117909,0.11655,0.113428,0.108981,0.103229,0.0969034,0.0906384,0.0852277,0.0811978,0.0783553,0.0766652,0.0758817,0.0756606,0.0757547,0.0760803,0.0766205,0.0775344,0.0788461,0.0804418,0.0822552,0.0847749,0.0894694,0.0945942,0.0980652,0.101032,0.103975,0.105959,0.105891,0.104738,0.103102,0.101013,0.0983788,0.0953129,0.0915071,0.085055,0.0773527,0.0715554,0.0663053,0.0610708,0.0562695,0.0526344,0.0508165,0.0505384,0.0516253,0.0530894,0.0541235,0.0551396,0.0565762,0.057774,0.0580577,0.0579083,0.0575375,0.0567503,0.0554732,0.0543087,0.0538933,0.0544552,0.0561432,0.0584095,0.0605069,0.0624493,0.0640556,0.0648346,0.0644521,0.063,0.0607902,0.0580791,0.0553504,0.0528753,0.0507413,0.0490422,0.047593,0.0463394,0.0455571,0.0452674,0.0453153,0.0456315,0.046091,0.0464551,0.0466058,0.0467819,0.0472005,0.0477668,0.0482235,0.0483701,0.0481773,0.0477379,0.0471954,0.0466893,0.0463099,0.0461001,0.0460099,0.0458997,0.0457016,0.0455268,0.0455163,0.0457088,0.0460697,0.0465433,0.0470632,0.0475463,0.0479307,0.0481584,0.0481355,0.0477774,0.0470363,0.0458538,0.0442232,0.0423343,0.0404675,0.0388136,0.0374546,0.0363822,0.0355171,0.0347728,0.0341267,0.0336217,0.0333,0.0331963,0.0333953,0.033877,0.0343733,0.0346119,0.0345763,0.0343958,0.0341169,0.0337306,0.0333112,0.0329847,0.0328649,0.0330439,0.0335321,0.0341619,0.0346746,0.034986,0.0351733,0.0352339,0.0351247,0.0349074,0.034661,0.0344563,0.0344284,0.0346654,0.0350877,0.0354874,0.0356636,0.0355312,0.0351184,0.0345322,0.0339149,0.0333743,0.032942,0.0325799,0.0322095,0.0317791,0.0313217,0.0308988,0.0304287,0.0297265,0.0287718,0.0277256,0.0267541,0.0259596,0.0253211,0.0247166,0.0241073,0.0236145,0.0233542,0.0232542,0.0230936,0.0227122,0.022172,0.0216791,0.0213318,0.0210706,0.020816,0.020527,0.0202444,0.0200801,0.0200851,0.0202293,0.0204889,0.0208194,0.0210917,0.0211839,0.0210694,0.0207821,0.0203927,0.0200156,0.0197547,0.0196304,0.0195797,0.0195259,plasma_EC165
